name	taxRank	genomeSize	numReads	numUniqueReads	abundance
Prochlorococcus marinus str. MIT 9303	leaf	2682675	1	1	0
Cyanobium gracile	species	3342364	1	0	0
Burkholderia vietnamiensis	species	7660783	1	1	0
Pluralibacter gergoviae	species	5489680	1	1	0
Halothece sp. PCC 7418	species	4179170	1	1	0
Cyanothece sp. PCC 7424	species	6554169	1	1	0
Streptomyces pactum	species	8180260	1	0	0
Pyrococcus horikoshii OT3	leaf	1738505	1	0	0
Staphylococcus capitis subsp. capitis	subspecies	2503265	1	1	0
Thiomonas intermedia K12	leaf	3462095	1	0	0
Fusobacterium nucleatum subsp. animalis	subspecies	4860157	1	0	0
Burkholderiales	order	6491917	1	1	0
Acidovorax citrulli	species	5352772	1	0	0
Pseudanabaena sp. PCC 7367	species	4885680	1	1	0
Aminobacter aminovorans	species	6890726	1	1	0
Thermobifida	genus	3642249	1	0	0
Microbacterium chocolatum	species	3168630	1	0	0
Nocardioidaceae	family	5978097	1	0	0
Nocardiaceae	family	7245218	1	0	0
Achromobacter xylosoxidans	species	6745103	1	0	0
Methanoculleus sp. MAB1	species	2859299	1	0	0
Bacillus weihenstephanensis	species	5872743	1	0	0
Burkholderia multivorans	species	10170089	1	0	0
Campylobacter hyointestinalis subsp. lawsonii	subspecies	1753277	1	1	0
Shewanella sp. ANA-3	species	5251146	1	1	0
Burkholderia stabilis	species	8527947	1	1	0
Burkholderia cenocepacia	species	7744804	1	0	0
Calothrix sp. PCC 7507	species	7023215	1	1	0
Streptomyces coelicolor A3(2)	leaf	9054847	1	0	0
Burkholderia ubonensis	species	7189071	1	1	0
Nostoc sp. PCC 7120	species	7211789	1	1	0
Synechococcus sp. CC9605	species	2510659	1	1	0
Burkholderiaceae	family	7496718	1	0	0
Pannonibacter phragmitetus	species	5669701	1	1	0
Bacillus subtilis subsp. subtilis	subspecies	28727929	1	0	0
Azospirillum sp. B510	leaf	7599738	1	0	0
Burkholderia ambifaria	species	11349840	1	0	0
Methanothermococcus	genus	1677455	1	0	0
Caulobacter vibrioides	species	4029938	1	0	0
Pestivirus Giraffe-1	species	12602	1	0	0
Pseudomonas parafulva	species	5087619	1	0	0
Pseudomonas cremoricolorata	species	4780403	1	1	0
Sphaerochaeta pleomorpha str. Grapes	leaf	3590853	1	1	0
Novosphingobium resinovorum	species	6918128	1	0	0
Cedecea neteri	species	23867322	1	1	0
Pseudomonas putida KT2440	leaf	6181873	1	0	0
Streptomyces puniciscabiei	species	9698948	1	1	0
Mycobacterium sp. MCS	species	5920523	1	0	0
Mycobacterium sp. JLS	species	6048425	1	0	0
Prochlorococcus marinus str. NATL1A	leaf	1864731	1	1	0
Thermoprotei	class	2069204	1	0	0
Butyrivibrio hungatei	species	3386314	1	1	0
Candidatus Baumannia cicadellinicola	species	686194	1	1	0
Alkalilimnicola ehrlichii MLHE-1	leaf	3275944	1	1	0
Methylocystis sp. SC2	species	3773444	1	1	0
Felis domesticus papillomavirus type 1	leaf	8300	1	1	0
Mycobacterium sp. KMS	species	6256079	1	0	0
Rhodoferax ferrireducens	species	4969784	1	0	0
Azoarcus sp. CIB	species	5257030	1	1	0
Pseudomonas koreensis	species	12292986	1	1	0
Dickeya dadantii 3937	leaf	4922802	1	1	0
Trichodesmium erythraeum IMS101	leaf	7750108	1	1	0
Choristoneura fumiferana multiple nucleopolyhedrovirus	species	129593	1	1	0
Halomonas campaniensis	species	4074048	1	1	0
Mycobacterium marinum M	leaf	6660144	1	0	0
Bifidobacterium longum	species	3125541	1	0	0
Vibrio vulnificus CMCP6	leaf	5126696	1	0	0
Lactobacillus casei subsp. casei ATCC 393	leaf	2952961	1	1	0
Enterococcus faecalis V583	leaf	3359974	1	0	0
Bacteroides thetaiotaomicron VPI-5482	leaf	6293399	1	0	0
Streptomyces avermitilis MA-4680 = NBRC 14893	leaf	9119895	1	0	0
Photorhabdus temperata subsp. thracensis	subspecies	5147098	1	1	0
Pseudomonas putida ND6	leaf	6202452	1	0	0
Helicobacter hepaticus ATCC 51449	leaf	1799146	1	1	0
Acidithiobacillus ferrooxidans ATCC 23270	leaf	2982397	1	0	0
Deinococcus radiodurans R1	leaf	6628921	1	1	0
Methanocaldococcus jannaschii DSM 2661	leaf	1739927	1	1	0
Myxococcus xanthus DK 1622	leaf	9139763	1	0	0
Ruegeria pomeroyi DSS-3	leaf	4601048	1	0	0
Staphylococcus equorum	species	8544915	1	0	0
Verrucosispora maris AB-18-032	leaf	6732271	1	1	0
Picrophilus torridus DSM 9790	leaf	1545895	1	1	0
Ralstonia solanacearum GMI1000	leaf	5810922	1	0	0
Mycoplasma mobile 163K	leaf	777079	1	1	0
Shewanellaceae	family	5140018	1	0	0
Rhodospirillum rubrum ATCC 11170	leaf	4406557	1	0	0
Methanosarcina barkeri str. Fusaro	leaf	4873766	1	1	0
Desulfitobacterium hafniense DCB-2	leaf	5279134	1	0	0
Gluconacetobacter diazotrophicus PA1 5	leaf	7914538	1	1	0
Ureaplasma parvum serovar 3 str. ATCC 700970	leaf	751719	1	0	0
Mycobacterium gilvum Spyr1	leaf	5783292	1	1	0
Leifsonia xyli subsp. xyli str. CTCB07	leaf	2584158	1	1	0
Staphylococcus pseudintermedius	species	2594798	1	0	0
Streptomyces rubrolavendulae	species	6543262	1	1	0
Thermodesulfobacterium commune DSM 2178	leaf	1764045	1	1	0
Anaeromyxobacter dehalogenans 2CP-C	leaf	5013479	1	1	0
Prosthecochloris aestuarii DSM 271	leaf	2579695	1	0	0
Symbiobacterium thermophilum IAM 14863	leaf	3566135	1	1	0
Rickettsia canadensis str. McKiel	leaf	1159772	1	0	0
Anoxybacillus amylolyticus	species	3158269	1	0	0
Polaromonas sp. JS666	species	5898676	1	0	0
Frankia sp. EAN1pec	species	8982042	1	1	0
Thermus thermophilus HB8	leaf	2116056	1	0	0
Corynebacterium jeikeium K411	leaf	2476822	1	1	0
Haloferax volcanii DS2	leaf	4012900	1	0	0
Erythrobacter litoralis HTCC2594	leaf	3052398	1	1	0
Xanthomonas campestris pv. campestris str. 8004	leaf	5148708	1	0	0
Pseudoxanthomonas suwonensis	species	3419049	1	0	0
Borrelia turicatae 91E135	leaf	917330	1	1	0
Aliivibrio salmonicida LFI1238	leaf	4655660	1	1	0
Streptomyces noursei ATCC 11455	leaf	9815884	1	0	0
Shewanella denitrificans OS217	leaf	4545906	1	1	0
Cyclobacterium amurskyense	species	6158829	1	1	0
Synechococcus sp. JA-3-3Ab	species	2932766	1	1	0
Acanthocystis turfacea Chlorella virus 1	species	288047	1	1	0
Azotobacter vinelandii DJ	leaf	5365318	1	0	0
Sulfurimonas denitrificans DSM 1251	leaf	2201561	1	1	0
Burkholderia cenocepacia HI2424	leaf	7702840	1	1	0
Chlamydophila pecorum E58	leaf	1106197	1	0	0
Bacillus cereus NC7401	leaf	5552031	1	0	0
Psychrobacter cryohalolentis K5	leaf	3101097	1	0	0
Syntrophobacter fumaroxidans MPOB	leaf	4990251	1	1	0
Deltapapillomavirus 4	species	7945	1	0	0
Vibrio campbellii ATCC BAA-1116	leaf	12090206	1	1	0
Pyrococcus sp. NA2	species	1861320	1	0	0
Mycoplasma agalactiae PG2	leaf	877438	1	1	0
Rhodobacter sphaeroides ATCC 17025	leaf	4557127	1	1	0
Hahella chejuensis KCTC 2396	leaf	7215267	1	1	0
Mycobacterium vanbaalenii PYR-1	leaf	6491865	1	0	0
Alkaliphilus oremlandii OhILAs	leaf	3123558	1	1	0
Caldicellulosiruptor saccharolyticus DSM 8903	leaf	2970275	1	1	0
Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)'	leaf	3956089	1	0	0
Spiroplasma cantharicola	species	1179577	1	1	0
Xanthomonas fuscans subsp. fuscans	subspecies	5088683	1	0	0
Arcobacter butzleri RM4018	leaf	2341251	1	0	0
Pelotomaculum thermopropionicum SI	leaf	3025375	1	1	0
Halothermothrix orenii H 168	leaf	2578146	1	1	0
Candidatus Korarchaeum cryptofilum OPF8	leaf	1590757	1	0	0
Halotalea alkalilenta	species	4387428	1	1	0
Flavobacterium johnsoniae UW101	leaf	6096872	1	0	0
Pseudomonas stutzeri A1501	leaf	4567418	1	0	0
Acidithiobacillus ferrooxidans ATCC 53993	leaf	2885038	1	0	0
Ralstonia eutropha H16	leaf	7416678	1	0	0
Fervidobacterium nodosum Rt17-B1	leaf	1948941	1	1	0
Clostridium novyi NT	leaf	2547720	1	1	0
Borrelia afzelii PKo	leaf	1404288	1	0	0
Rickettsia bellii OSU 85-389	leaf	1528980	1	0	0
Yersinia enterocolitica subsp. enterocolitica 8081	leaf	4683620	1	0	0
Alcanivorax borkumensis SK2	leaf	3120143	1	1	0
Clostridium taeniosporum	species	3503541	1	1	0
Cyanothece sp. PCC 7425	species	5786110	1	1	0
Dinoroseobacter shibae DFL 12 = DSM 16493	leaf	4417868	1	0	0
Shewanella baltica OS195	leaf	5547544	1	0	0
Pseudomonas mendocina ymp	leaf	5072807	1	1	0
Pontibacter korlensis	species	5462537	1	1	0
Virgibacillus sp. SK37	species	3841730	1	1	0
Bacillus cereus AH187	leaf	5599857	1	0	0
Sphingobium sp. MI1205	species	4619375	1	0	0
Streptomyces xiamenensis	species	5961401	1	0	0
Borrelia afzelii K78	leaf	1309078	1	0	0
Desulfurivibrio alkaliphilus	species	3097763	1	0	0
Pandoraea thiooxydans	species	4464186	1	1	0
Sus scrofa papillomavirus 1	leaf	7260	1	1	0
Brachybacterium faecium DSM 4810	leaf	3614992	1	1	0
Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	leaf	6543312	1	0	0
Xylanimonas cellulosilytica DSM 15894	leaf	3831380	1	0	0
Acetobacter senegalensis	species	3969909	1	1	0
Sorangium cellulosum So ce56	leaf	13033779	1	1	0
Candidatus Amoebophilus asiaticus 5a2	leaf	1884364	1	1	0
Kitasatospora setae KM-6054	leaf	8783278	1	0	0
Sphingobium japonicum UT26S	leaf	4424862	1	0	0
Anaeromyxobacter dehalogenans 2CP-1	leaf	5029329	1	1	0
Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)'	leaf	3951448	1	0	0
Streptomyces albus J1074	leaf	6841649	1	0	0
Streptomyces lividans TK24	leaf	8345283	1	1	0
Natranaerobius thermophilus JW/NM-WN-LF	leaf	3191453	1	1	0
Mycobacterium liflandii 128FXT	leaf	6399543	1	0	0
Methylobacterium nodulans ORS 2060	leaf	8839022	1	1	0
Bordetella flabilis	species	5954318	1	0	0
Steroidobacter denitrificans	species	3467246	1	1	0
Thermobispora bispora DSM 43833	leaf	4189976	1	0	0
Fusobacterium nucleatum subsp. vincentii 3_1_36A2	leaf	2268272	1	0	0
Beutenbergia cavernae DSM 12333	leaf	4669183	1	1	0
Candidatus Ishikawaella capsulata Mpkobe	leaf	754729	1	0	0
Mycobacterium tuberculosis KZN 4207	leaf	4394985	1	0	0
Mycobacterium tuberculosis KZN 1435	leaf	4398250	1	0	0
Mycobacterium tuberculosis KZN 605	leaf	4399120	1	0	0
Streptosporangium roseum DSM 43021	leaf	10369518	1	1	0
Sphaerobacter thermophilus DSM 20745	leaf	3993764	1	1	0
Burkholderia contaminans	species	8509249	1	0	0
Neisseria lactamica 020-06	leaf	2220606	1	1	0
Meiothermus ruber DSM 1279	leaf	3097457	1	1	0
Oligotropha carboxidovorans OM5	leaf	7641703	1	0	0
Ureaplasma parvum serovar 3 str. ATCC 27815	leaf	751679	1	0	0
Klebsiella pneumoniae 342	leaf	5920257	1	0	0
Rufibacter tibetensis	species	5413467	1	1	0
Chloroherpeton thalassium ATCC 35110	leaf	3293456	1	0	0
Rhodothermus marinus DSM 4252	leaf	3386737	1	1	0
Streptobacillus moniliformis DSM 12112	leaf	1673280	1	1	0
Geodermatophilus obscurus DSM 43160	leaf	5322497	1	1	0
Candidatus Rhodoluna planktonica	species	1424506	1	1	0
Clostridium carboxidivorans P7	leaf	5752782	1	1	0
Francisella philomiragia subsp. philomiragia ATCC 25015	leaf	2017400	1	0	0
Actinomyces oris	species	3042917	1	1	0
Treponema primitia ZAS-2	leaf	4059867	1	1	0
Ferrimonas balearica DSM 9799	leaf	4279159	1	1	0
Mycobacterium kansasii ATCC 12478	leaf	6577228	1	0	0
Listeria monocytogenes L99	leaf	2979198	1	0	0
Geoglobus acetivorans	species	1860815	1	1	0
Ureaplasma urealyticum serovar 10 str. ATCC 33699	leaf	874478	1	0	0
Bacillus thuringiensis serovar kurstaki str. YBT-1520	leaf	13100949	1	0	0
Psychrobacter sp. G	species	3113999	1	0	0
Mycobacterium africanum GM041182	leaf	4389314	1	0	0
Arcobacter nitrofigilis DSM 7299	leaf	3192235	1	0	0
Archaeoglobus profundus DSM 5631	leaf	1563423	1	1	0
Polynucleobacter asymbioticus	species	2159490	1	1	0
Thermoanaerobacterium thermosaccharolyticum DSM 571	leaf	2785752	1	0	0
Thermoanaerobacter italicus Ab9	leaf	2451061	1	0	0
Thermoanaerobacter mathranii subsp. mathranii str. A3	leaf	2306092	1	0	0
Synechococcus sp. KORDI-52	species	2572069	1	0	0
Nonlabens dokdonensis DSW-6	leaf	3914632	1	1	0
Allofrancisella guangzhouensis	species	1661527	1	1	0
Variovorax paradoxus EPS	leaf	6550056	1	0	0
Arthrobacter sp. A3	species	4458287	1	0	0
Alicycliphilus denitrificans K601	leaf	5070751	1	0	0
Blattabacterium sp. (Periplaneta americana) str. BPLAN	leaf	640442	1	1	0
[Clostridium] saccharolyticum WM1	leaf	4662871	1	0	0
Arsenophonus symbiont of Lipoptena fortisetosa	species	836724	1	0	0
Deferribacter desulfuricans SSM1	leaf	2542933	1	1	0
Klebsiella variicola At-22	leaf	5458505	1	0	0
Burkholderia sp. CCGE1002	species	7884858	1	1	0
Burkholderia sp. CCGE1003	species	7043595	1	1	0
Desulfovibrio desulfuricans ND132	leaf	3858580	1	0	0
Desulfarculus baarsii DSM 2075	leaf	3655731	1	0	0
Micromonospora aurantiaca ATCC 27029	leaf	7025559	1	1	0
Corynebacterium kroppenstedtii DSM 44385	leaf	2446804	1	1	0
Truepera radiovictrix DSM 17093	leaf	3260398	1	1	0
Erysipelothrix rhusiopathiae str. Fujisawa	leaf	1787941	1	0	0
Zunongwangia profunda SM-A87	leaf	5128187	1	1	0
Halanaerobium hydrogeniformans	species	2613117	1	1	0
Photobacterium gaetbulicola Gung47	leaf	5909413	1	1	0
Mycobacterium tuberculosis W-148	leaf	4418548	1	0	0
Spirochaeta thermophila DSM 6192	leaf	2472645	1	1	0
Cryobacterium arcticum	species	4351229	1	1	0
Granulicella mallensis MP5ACTX8	leaf	6237577	1	1	0
Rhodococcus equi 103S	leaf	5043170	1	1	0
Desulfovibrio africanus str. Walvis Bay	leaf	4200534	1	1	0
Shewanella baltica OS678	leaf	5368767	1	0	0
Deinococcus proteolyticus MRP	leaf	2886836	1	1	0
Candidatus Midichloria mitochondrii IricVA	leaf	1183732	1	1	0
Oleispira antarctica RB-8	leaf	4406383	1	1	0
Thermoanaerobacterium thermosaccharolyticum M0795	leaf	2894276	1	0	0
Mycobacterium neoaurum VKM Ac-1815D	leaf	5421267	1	0	0
Phocoena phocoena papillomavirus 4	leaf	7348	1	0	0
Sulfuricurvum kujiense DSM 16994	leaf	2819357	1	1	0
Actinomyces sp. oral taxon 414	species	3836419	1	1	0
Leptotrichia sp. oral taxon 212	species	2444904	1	1	0
Olsenella sp. oral taxon 807	species	3213585	1	1	0
Thermobacillus composti KWC4	leaf	4355525	1	0	0
Thioalkalimicrobium cyclicum ALM1	leaf	1932455	1	0	0
[Clostridium] clariflavum DSM 19732	leaf	4897678	1	1	0
Acidithiobacillus ferrivorans SS3	leaf	3207552	1	1	0
Thermus scotoductus SA-01	leaf	2355186	1	0	0
Sphingobacterium sp. 21	species	6226409	1	1	0
Deinococcus gobiensis I-0	leaf	4406036	1	0	0
Human papillomavirus type 127	leaf	7181	1	1	0
Clostridium ljungdahlii DSM 13528	leaf	4630065	1	0	0
Amycolatopsis mediterranei U32	leaf	10236715	1	0	0
Burkholderia sp. RPE64	species	6964487	1	0	0
Burkholderia sp. RPE67	species	8685756	1	0	0
Ketogulonicigenium vulgare WSH-001	leaf	3277101	1	0	0
Runella slithyformis DSM 19594	leaf	6919729	1	1	0
Opitutaceae bacterium TAV5	species	7417673	1	1	0
Bacillus methanolicus MGA3	leaf	3425208	1	1	0
Capnocytophaga canimorsus Cc5	leaf	2571406	1	1	0
Streptococcus anginosus C1051	leaf	1911706	1	0	0
Methanobacterium paludis	species	2546541	1	1	0
Acinetobacter pittii PHEA-2	leaf	3862530	1	1	0
Dehalobacter restrictus DSM 9455	leaf	2943336	1	1	0
Cupriavidus sp. USMAA2-4	species	8698226	1	1	0
Cyclobacterium marinum DSM 745	leaf	6221273	1	1	0
Flexibacter litoralis DSM 6794	leaf	4919337	1	1	0
Ketogulonicigenium vulgare Y25	leaf	3288404	1	0	0
Lactobacillus helveticus R0052	leaf	2129206	1	1	0
Singulisphaera acidiphila DSM 18658	leaf	9755686	1	1	0
Eubacterium limosum KIST612	leaf	4316707	1	1	0
Human papillomavirus type 112	leaf	7227	1	1	0
Caldilinea aerophila DSM 14535 = NBRC 104270	leaf	5144873	1	0	0
Selenomonas ruminantium subsp. lactilytica TAM6421	leaf	3631933	1	1	0
Pseudomonas brassicacearum	species	6843248	1	1	0
Clostridium saccharoperbutylacetonicum N1-4(HMT)	leaf	6666445	1	0	0
Pseudomonas putida BIRD-1	leaf	5731541	1	0	0
Bacillus coagulans 2-6	leaf	3073079	1	0	0
Ignavibacterium album JCM 16511	leaf	3658997	1	1	0
Candidatus Symbiobacter mobilis CR	leaf	2991840	1	1	0
Glaciecola sp. 4H-3-7+YE-5	species	5393591	1	0	0
Staphylococcus pseudintermedius ED99	leaf	2572216	1	0	0
Burkholderia multivorans ATCC BAA-247	leaf	6322746	1	0	0
Riemerella anatipestifer RA-GD	leaf	2166384	1	0	0
Pseudomonas stutzeri DSM 4166	leaf	4689946	1	0	0
Bacteroides dorei CL03T12C01	leaf	5310365	1	1	0
Burkholderia gladioli BSR3	leaf	9052299	1	1	0
Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)	leaf	653223	1	1	0
Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141	leaf	6413184	1	1	0
Listeria monocytogenes M7	leaf	2976163	1	0	0
Lactobacillus kefiranofaciens ZW3	leaf	2354088	1	1	0
Paenibacillus mucilaginosus KNP414	leaf	8663821	1	0	0
Rhodospirillum rubrum F11	leaf	4352825	1	0	0
Pseudomonas putida S16	leaf	5984790	1	0	0
Cupriavidus necator N-1	leaf	8480857	1	0	0
Enterobacter cloacae EcWSU1	leaf	4798091	1	0	0
Mycobacterium canettii CIPT 140010059	leaf	4482059	1	0	0
Methanococcus maripaludis X1	leaf	1746697	1	0	0
Caldisphaera lagunensis DSM 15908	leaf	1546846	1	0	0
Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR	leaf	590336	1	1	0
Yoka poxvirus	species	175699	1	1	0
Herbaspirillum rubrisubalbicans M1	leaf	5611261	1	1	0
Glaciecola nitratireducens FR1064	leaf	4134229	1	0	0
Methanolobus psychrophilus R15	leaf	3072769	1	1	0
Pseudonocardia sp. EC080619-01	species	7205934	1	0	0
Pseudonocardia sp. EC080625-04	species	6554452	1	0	0
Burkholderia sp. YI23	species	8896411	1	0	0
Clavibacter michiganensis subsp. nebraskensis NCPPB 2581	leaf	3063596	1	1	0
Rickettsia canadensis str. CA410	leaf	1150228	1	0	0
Methanosaeta harundinacea 6Ac	leaf	2571034	1	0	0
Gordonia polyisoprenivorans VH2	leaf	5844299	1	1	0
Paenibacillus mucilaginosus 3016	leaf	8739048	1	0	0
Simiduia agarivorans SA1 = DSM 21679	leaf	4300227	1	1	0
Bacillus coagulans DSM 1 = ATCC 7050	leaf	3366995	1	0	0
Morganella morganii subsp. morganii KT	leaf	3799539	1	0	0
Candidatus Thioglobus singularis PS1	leaf	1714148	1	1	0
Helicobacter pylori XZ274	leaf	1656544	1	0	0
Nocardia cyriacigeorgica GUH-2	leaf	6194645	1	1	0
Lactobacillus mucosae LM1	leaf	2434610	1	1	0
Mycobacterium marinum E11	leaf	6450522	1	0	0
Dehalobacter sp. CF	species	3092048	1	0	0
Brachyspira pilosicoli B2904	leaf	2765477	1	1	0
Phycisphaera mikurensis NBRC 102666	leaf	3884382	1	1	0
Dehalobacter sp. DCA	species	3069953	1	0	0
Pararhodospirillum photometricum DSM 122	leaf	3876289	1	0	0
Pseudomonas putida JB	leaf	5846746	1	0	0
Amycolatopsis orientalis HCCB10007	leaf	8982090	1	1	0
Cronobacter dublinensis subsp. dublinensis LMG 23823	leaf	4628405	1	1	0
Sphingomonas sp. NIC1	species	3660563	1	0	0
Draconibacterium orientale	species	5132075	1	1	0
Cutibacterium avidum 44067	leaf	2526138	1	0	0
Calothrix sp. PCC 6303	leaf	6960392	1	1	0
Paenibacillus swuensis	species	5012599	1	0	0
Pyrococcus sp. ST04	species	1736885	1	1	0
Thermogladius cellulolyticus 1633	leaf	1356318	1	1	0
Flammeovirga sp. MY04	species	7327614	1	1	0
Pseudomonas putida SJTE-1	leaf	6077201	1	0	0
Burkholderia virus Bcepmigl	species	62952	1	0	0
Bacillus oceanisediminis 2691	leaf	5848607	1	0	0
Gilliamella apicola	species	3139412	1	1	0
Cycloclasticus zancles 78-ME	leaf	2655425	1	1	0
Campylobacter jejuni subsp. jejuni PT14	leaf	1635301	1	1	0
Methanoculleus bourgensis MS2	leaf	2789774	1	0	0
Nocardiopsis alba ATCC BAA-2165	leaf	5848211	1	0	0
Pseudomonas putida NBRC 14164	leaf	6156701	1	1	0
Streptomyces collinus Tu 365	leaf	8377286	1	0	0
Pseudomonas putida HB3267	leaf	5956110	1	0	0
Planococcus halocryophilus	species	3424893	1	1	0
Sphingopyxis terrae NBRC 15098	leaf	3983415	1	1	0
Vibrio alginolyticus NBRC 15630 = ATCC 17749	leaf	5146637	1	1	0
Amycolatopsis mediterranei RB	leaf	10246864	1	0	0
Corynebacterium maris DSM 45190	leaf	2833547	1	1	0
Riemerella anatipestifer RA-CH-1	leaf	2309519	1	0	0
Clostridium tetani 12124569	leaf	2865850	1	1	0
Asaia bogorensis NBRC 16594	leaf	3198265	1	1	0
Bacillus subtilis XF-1	leaf	4061186	1	0	0
Chlamydia pecorum PV3056/3	leaf	1104552	1	0	0
Chlamydia pecorum W73	leaf	1106534	1	0	0
Chlamydia pecorum P787	leaf	1106409	1	0	0
Borrelia afzelii HLJ01	leaf	905471	1	0	0
Burkholderia pseudomallei NCTC 13179	leaf	7337157	1	0	0
Variovorax paradoxus B4	leaf	7148516	1	0	0
Actinoplanes friuliensis DSM 7358	leaf	9376071	1	1	0
endosymbiont of unidentified scaly snail isolate Monju	species	2597759	1	1	0
Burkholderia pseudomallei MSHR2543	leaf	7446569	1	0	0
Burkholderia pseudomallei MSHR840	leaf	7129813	1	0	0
Ehrlichia chaffeensis str. Jax	leaf	1176890	1	0	0
Ehrlichia chaffeensis str. Liberty	leaf	1176202	1	0	0
Ehrlichia chaffeensis str. Saint Vincent	leaf	1173884	1	0	0
Ehrlichia chaffeensis str. Wakulla	leaf	1174357	1	0	0
Burkholderia thailandensis MSMB121	leaf	6731379	1	0	0
Candidatus Liberibacter americanus str. Sao Paulo	leaf	1195201	1	1	0
Yersinia enterocolitica (type O:5) str. YE53/03	leaf	4940199	1	1	0
Carnobacterium inhibens subsp. gilichinskyi	subspecies	2497115	1	1	0
Brachyspira hyodysenteriae ATCC 27164	leaf	3074045	1	1	0
Frischella perrara	species	2692351	1	0	0
Riemerella anatipestifer RA-CH-2	leaf	2166321	1	0	0
Campylobacter fetus subsp. venerealis cfvi03/293	leaf	1996729	1	0	0
Bradyrhizobium icense	species	8322773	1	1	0
Spiroplasma chrysopicola DF-1	leaf	1123322	1	1	0
Azotobacter vinelandii CA	leaf	5366370	1	0	0
Azotobacter vinelandii CA6	leaf	5323210	1	0	0
Roseibacterium elongatum DSM 19469	leaf	3555109	1	0	0
Intestinimonas butyriciproducens	species	3376475	1	0	0
Myxococcus hansupus	species	9490432	1	0	0
Mycobacterium kansasii 824	leaf	6402301	1	0	0
Alteromonas mediterranea U8	leaf	4395035	1	0	0
Dokdonella koreensis DS-123	leaf	4446619	1	1	0
